,block,floor_area_sqm,resale_price,price_per_sqm,lat,long,isLatLongAvailable
261,108 JURONG EAST ST 13,91.2,403977.6,4429.949758454107,1.33828303068105,103.737102099236,True
262,108 LENGKONG TIGA,148.22222222222223,888222.2222222222,5993.173746598404,1.32456370966495,103.91013096847,True
263,108 LOR 1 TOA PAYOH,66.0,258375.0,3914.7727272727275,1.34155252910062,103.847295147125,True
264,108 MCNAIR RD,97.5,504437.5,5196.515379702663,1.3216190383169,103.859382719506,True
265,108 PASIR RIS ST 12,147.0,672545.4545454546,4571.364041777007,1.36747877864087,103.95701769761,True
266,108 POTONG PASIR AVE 1,78.46153846153847,406683.6923076923,5185.815473427124,1.33472004322162,103.867928446438,True
267,108 RIVERVALE WALK,109.1,415138.8,3780.9448131826166,1.38281168591309,103.899782887436,True
268,108 SERANGOON NTH AVE 1,68.53333333333333,286792.5333333333,4230.167839889579,1.36990140336943,103.87120683593,True
269,108 SIMEI ST 1,110.0,493333.3333333333,4488.230348886086,1.34301954085884,103.951007442775,True
270,108 TAMPINES ST 11,89.07692307692308,378830.76923076925,4272.510717558982,1.34786646438205,103.94856161626,True
271,108 TECK WHYE LANE,147.6,559533.3333333334,3793.3388681333886,1.378324137359,103.752950750544,True
272,108 WOODLANDS ST 13,91.61904761904762,326000.0,3559.121249823337,1.43721908735525,103.781576753293,True
273,108 YISHUN RING RD,71.78571428571429,281357.14285714284,3960.682947116849,1.43232355080911,103.829071971177,True
274,108B MCNAIR RD,98.82608695652173,713021.7391304348,7251.552967813412,1.31998124429925,103.859005144914,True
275,108C MCNAIR RD,98.65,718125.0,7315.244661159593,1.31984417513752,103.859462494536,True
276,109 ALJUNIED CRES,55.07142857142857,274567.4285714286,4986.5016563147,1.31939291785822,103.884439876207,True
277,109 ANG MO KIO AVE 4,74.71428571428571,309327.61904761905,4126.814699506921,1.3700965375834,103.837687766047,True
278,109 BEDOK NTH RD,77.15,319584.4,4109.1385977802165,1.33205316021213,103.93493510232,True
279,109 BEDOK RESERVOIR RD,67.0,267000.0,3985.0746268656717,1.32963136613535,103.909902161479,True
280,109 BISHAN ST 12,88.13333333333334,541792.5333333333,6151.144322344322,1.34675059587742,103.847990168368,True
281,109 BT BATOK WEST AVE 6,61.93333333333333,265700.0,4300.9685230024215,1.34700376747987,103.746170410388,True
282,109 BT PURMEI RD,81.66666666666667,395765.3333333333,4845.8745504132285,1.27392939929265,103.825310761145,True
283,109 C'WEALTH CRES,62.1,292600.0,4735.452823762777,1.30724943075855,103.798938288338,True
284,109 CLEMENTI ST 11,76.66666666666667,382444.44444444444,4993.375738990483,1.32189101790957,103.770595265822,True
285,109 GANGSA RD,65.5,269500.0,4116.183035714285,1.37736736489734,103.767748758874,True
286,109 HOUGANG AVE 1,71.23076923076923,285407.6923076923,4018.5504593304304,1.35532858945575,103.889376316331,True
287,109 JLN BT MERAH,104.3,514277.6,4930.426666666666,1.27942671435022,103.826086916123,True
288,109 JURONG EAST ST 13,120.0,546125.0,4551.041666666667,1.3383617052828,103.735911158508,True
289,109 LENGKONG TIGA,115.5,694666.6666666666,6032.56512006512,1.32458076244969,103.910697531082,True
290,109 LOR 1 TOA PAYOH,66.0,299977.6,4545.115151515151,1.34123727120826,103.846202460812,True
291,109 MCNAIR RD,113.22222222222223,579777.7777777778,5096.674291586857,1.32142037879584,103.859100345051,True
292,109 PASIR RIS ST 11,114.66666666666667,430833.3333333333,3759.130754779551,1.3684636800666,103.956009070114,True
293,109 POTONG PASIR AVE 1,76.55555555555556,386098.6666666667,5052.688629370111,1.33486395185077,103.867411589518,True
294,109 RIVERVALE WALK,120.36363636363636,460717.0909090909,3827.5356184798807,1.38328317106655,103.899641368712,True
295,109 SERANGOON NTH AVE 1,91.2,362900.0,3979.92437669857,1.36943351823831,103.870511407041,True
296,109 SIMEI ST 1,116.0,520727.2727272727,4486.88094692193,1.34225792802261,103.950128354135,True
297,109 SPOTTISWOODE PK RD,120.375,733375.0,6091.626337978606,1.27403187291578,103.83665274606,True
298,109 TAMPINES ST 11,82.14285714285714,355095.2380952381,4347.8554761495125,1.34738871145192,103.949231684357,True
299,109 TECK WHYE LANE,146.0,535171.6363636364,3665.5591531755913,1.37865989251211,103.752077659463,True
300,109 WHAMPOA RD,111.25,571750.0,5135.248551593128,1.32714817577656,103.855700914421,True
301,109 WOODLANDS ST 13,169.0,680000.0,4023.6686390532545,1.43752043427047,103.780953594197,True
302,109 YISHUN RING RD,121.0,420000.0,3471.0743801652893,1.43279905704561,103.82864618104,True
303,109A DEPOT RD,101.7,591488.8,5819.724870897885,1.28095771309777,103.809440153696,True
304,109A EDGEDALE PLAINS,110.11764705882354,422169.8823529412,3833.899735029147,1.39472186392182,103.909873807721,True
305,109B DEPOT RD,107.38461538461539,659292.3076923077,6142.737400530504,1.28099937159398,103.809225279521,True
306,109B EDGEDALE PLAINS,102.75,408861.0,3991.5905814905814,1.39495696200868,103.909634230948,True
307,109C EDGEDALE PLAINS,107.625,405673.5,3779.6007507507506,1.39517271989093,103.909281605641,True
308,109D EDGEDALE PLAINS,110.1,425280.0,3862.7010647010648,1.39552991291305,103.908859627789,True
309,10A BENDEMEER RD,73.0,698900.0,9609.851359898797,1.31499138887312,103.86050538635,True
310,10A BOON TIONG RD,83.57894736842105,877752.0,10538.301468959917,1.28635847107695,103.82962615571,True
311,10B BEDOK STH AVE 2,142.71428571428572,819142.8571428572,5739.672506510365,1.32235386630343,103.936183263112,True
312,10B BOON TIONG RD,80.75,865432.8333333334,10741.20980101347,1.28633684743341,103.829204757258,True
313,10B LOR 7 TOA PAYOH,111.25,657937.5,5900.746099419448,1.33716136352623,103.858353639387,True
314,10D BEDOK STH AVE 2,143.0,795269.5714285715,5559.772310106133,1.3217708591015,103.936326570445,True
315,10E BEDOK STH AVE 2,144.0,808314.6666666666,5617.064841162082,1.3216200934601,103.937040959341,True
316,10F BEDOK STH AVE 2,148.0,836666.6666666666,5664.710328575875,1.32221773472774,103.937001345916,True
317,11 CANTONMENT CL,86.75,723050.0,8384.676767676767,1.27442604746069,103.839671514269,True
318,11 CHAI CHEE RD,111.73333333333333,587125.8666666667,5236.220354311294,1.32691137466792,103.924883893296,True
319,11 EUNOS CRES,91.1875,443612.5,4864.664954610606,1.32180028934437,103.904424346286,True
320,11 FARRER PK RD,96.41666666666667,674495.3333333334,6981.774438575357,1.31236768241476,103.852109307152,True
321,11 HAIG RD,92.0,473666.6666666667,5148.550724637681,1.31483626965284,103.896637295254,True
322,11 HOLLAND DR,73.64102564102564,444053.53846153844,6012.407751447041,1.31759626847117,103.78265037561,True
323,11 JLN BATU,132.2,741133.3333333334,5593.017016580907,1.33575725870064,103.787649889805,True
324,11 JLN BT MERAH,82.0,350000.0,4268.292682926829,1.28662190407489,103.808963346663,True
325,11 JOO SENG RD,123.0,544625.0,4427.845528455285,1.33500895047711,103.880706259667,True
326,11 LOR 8 TOA PAYOH,104.46666666666667,564918.4,5416.63434951924,1.33723344302177,103.858841063408,True
327,11 MARSILING DR,125.33333333333333,353222.22222222225,2818.1915946143586,1.44039399880253,103.777942285238,True
328,11 PINE CL,99.43478260869566,735860.8695652174,7417.428844281862,1.30811264174982,103.882693800726,True
329,11 ST. GEORGE'S RD,88.0,442160.0,5041.282051282052,unknown,unknown,False
330,11 TECK WHYE LANE,99.0,304833.3333333333,3079.1245791245788,1.37976221059279,103.754969354123,True
331,11 TOH YI DR,111.41176470588235,706692.7058823529,6341.379263888545,1.33800261167656,103.77260327239,True
332,11 UPP BOON KENG RD,68.51851851851852,349062.51851851854,5110.580968660968,1.31423937033551,103.870914031459,True
333,110 ALJUNIED CRES,118.0,588857.1428571428,4993.034238488784,1.31997674731215,103.884439316163,True
334,110 ANG MO KIO AVE 4,72.05555555555556,317833.3333333333,4389.0716445709295,1.37045937010888,103.837419259859,True
335,110 BEDOK NTH RD,71.53333333333333,304600.0,4262.854785109365,1.33247206352435,103.934860475522,True
336,110 BEDOK RESERVOIR RD,91.86666666666666,377466.6666666667,4109.20862681031,1.33014480390561,103.910318002341,True
337,110 BISHAN ST 12,75.11111111111111,456977.77777777775,6101.949786324786,1.34740957043624,103.848054589423,True
338,110 BT BATOK WEST AVE 6,132.0,528153.8461538461,4001.1655011655016,1.34754443877804,103.745796780836,True
339,110 BT PURMEI RD,95.0,476391.3846153846,5000.820039447732,1.27380415706758,103.827057699596,True
340,110 C'WEALTH CRES,59.42857142857143,271571.4285714286,4562.351889112452,1.30679892406231,103.798657169107,True
341,110 CLEMENTI ST 13,155.5,852500.0,5482.559582919563,1.32284507823139,103.770898772473,True
342,110 GANGSA RD,113.25,497722.0,4377.890341842577,1.3778637208368,103.768139168585,True
343,110 HOUGANG AVE 1,70.92857142857143,294500.0,4166.567181661927,1.35465808509334,103.889546232338,True
344,110 JURONG EAST ST 13,68.83333333333333,299993.77777777775,4354.254114497205,1.33887088246403,103.736218506114,True
345,110 LENGKONG TIGA,112.14285714285714,690555.4285714285,6145.26400751064,1.3239768755418,103.91068964878,True
346,110 LOR 1 TOA PAYOH,65.0,277214.28571428574,4264.8351648351645,1.34155275067394,103.846385947783,True
347,110 MCNAIR RD,144.46153846153845,809923.0769230769,5609.018794145377,1.32207919748314,103.859079081313,True
348,110 PASIR RIS ST 11,111.16666666666667,452875.0,4065.699965180816,1.36877568746945,103.956300375904,True
349,110 RIVERVALE WALK,115.0,414857.14285714284,3605.3524269119976,1.38349233528457,103.900312363452,True
350,110 SERANGOON NTH AVE 1,68.0,281500.0,4145.154509144419,1.36938351007707,103.8714075184,True
351,110 SPOTTISWOODE PK RD,120.41666666666667,720657.3333333334,5986.758269682431,1.2736382341353,103.836420334733,True
352,110 TAMPINES ST 11,90.76470588235294,375176.4705882353,4164.168298452046,1.34694662248116,103.949306963291,True
353,110 TECK WHYE LANE,85.0,314325.86666666664,3709.4778915635948,1.37821371288758,103.751983012288,True
354,110 WHAMPOA RD,106.77777777777777,547944.4444444445,5115.843200885514,1.32682122581121,103.855890714758,True
355,110 WOODLANDS ST 13,92.72222222222223,329021.55555555556,3549.3219524203396,1.43759759979085,103.781575573323,True
356,110 YISHUN RING RD,74.0,289833.2,3944.55591894061,1.43376160343539,103.829006129834,True
357,110A PUNGGOL FIELD,108.07692307692308,434675.07692307694,4033.862278897573,1.39612400306258,103.909283681189,True
358,110B PUNGGOL FIELD,102.0,397600.0,3919.59595959596,1.39566023887701,103.909627012363,True
359,110C PUNGGOL FIELD,101.64285714285714,411134.85714285716,4069.1981913158384,1.39539733228908,103.910033984669,True
360,110D PUNGGOL FIELD,110.0,408888.8888888889,3717.1717171717173,1.39500071174513,103.910206023671,True
361,111 ALJUNIED CRES,71.58333333333333,337750.0,4711.907720147935,1.32037126527814,103.884029081224,True
362,111 ANG MO KIO AVE 4,109.5,505900.0,4627.025269416574,1.37085148985913,103.837298157413,True
363,111 BEDOK NTH RD,115.0,464538.46153846156,4043.29858176012,1.33145574028188,103.935458644142,True
364,111 BEDOK RESERVOIR RD,84.5,330000.0,3905.179794520548,1.32980763743003,103.910093553419,True
365,111 BISHAN ST 12,94.75,559250.0,5896.764346764347,1.34706752664279,103.848063665404,True
366,111 BT BATOK WEST AVE 6,132.0,537000.0,4068.1818181818185,1.34840644346954,103.745994934101,True
367,111 BT PURMEI RD,110.375,575198.5,5172.084492500253,1.27439718126241,103.827239610439,True
368,111 C'WEALTH CRES,59.857142857142854,274714.28571428574,4572.33332984365,1.30626771558411,103.79829194998,True
369,111 CLEMENTI ST 13,148.1764705882353,819500.0,5531.93593139767,1.32321605375506,103.771126100117,True
370,111 EDGEFIELD PLAINS,117.27777777777777,485271.55555555556,4112.970190086279,1.39667788621413,103.906579135419,True
371,111 GANGSA RD,110.77777777777777,423444.44444444444,3832.4685334542946,1.37816747421231,103.768365653762,True
372,111 HO CHING RD,75.92857142857143,247491.14285714287,3308.916392842713,1.33388939555115,103.723306118882,True
373,111 HOUGANG AVE 1,130.66666666666666,618148.0,4689.491985874086,1.35498576469516,103.888557459754,True
374,111 JURONG EAST ST 13,120.0,596333.3333333334,4969.444444444444,1.33877574926997,103.735604254517,True
375,111 LENGKONG TIGA,118.27272727272727,715000.0,6049.003063052649,1.32405877835385,103.911303762731,True
376,111 LOR 1 TOA PAYOH,66.0,302000.0,4575.757575757576,1.34121955722461,103.84549278032,True
377,111 LOR 3 GEYLANG,104.0,560000.0,5384.615384615385,1.31234800506209,103.873747840397,True
378,111 MCNAIR RD,89.8,506000.0,5663.373300092508,1.32130398839445,103.858272728064,True
379,111 PASIR RIS ST 11,145.5,666250.0,4579.121398205007,1.36805791982647,103.956378453152,True
380,111 RIVERVALE WALK,110.5,430250.0,3885.124870162128,1.38439716664511,103.900811577122,True
381,111 SERANGOON NTH AVE 1,92.73333333333333,347873.3333333333,3753.716218877509,1.36904731272801,103.870584006425,True
382,111 SIMEI ST 1,146.0,729444.0,4996.191780821918,1.34241233534134,103.949503526295,True
383,111 TAMPINES ST 11,84.3076923076923,365153.8461538461,4340.651743578324,1.34691471378463,103.947416464642,True
384,111 TECK WHYE LANE,82.375,296861.0,3636.9833754488627,1.37787904560638,103.752103670331,True
385,111 WHAMPOA RD,112.5,564000.0,5033.213107546304,1.32658975917056,103.856187917486,True
386,111 WOODLANDS ST 13,155.15384615384616,660106.7692307692,4203.34815634422,1.43794381732231,103.782059433742,True
387,111 YISHUN RING RD,80.91304347826087,296304.347826087,3687.728093984614,1.43321263970177,103.828617498413,True
388,111A DEPOT RD,106.57894736842105,633582.9936842106,5931.12483389884,1.28112269302349,103.808687895607,True
389,111B DEPOT RD,104.8,611100.0,5812.379310344828,1.28116510147179,103.808471760006,True
390,112 ALJUNIED CRES,71.92307692307692,342769.23076923075,4749.813887332814,1.32041804730607,103.885098713079,True
391,112 ANG MO KIO AVE 4,76.72727272727273,318989.8181818182,4160.561411258041,1.37127865145519,103.835766565741,True
392,112 BEDOK NTH RD,113.14285714285714,440857.14285714284,3909.3656477284085,1.33104907831935,103.935538768198,True
393,112 BEDOK RESERVOIR RD,121.88888888888889,466666.6666666667,3829.216630458316,1.32969408806205,103.910490219171,True
394,112 BISHAN ST 12,91.27272727272727,528272.7272727273,5801.948051948052,1.34681029782167,103.84904106054,True
395,112 BT BATOK WEST AVE 6,105.0,392343.1666666667,3738.4835208030963,1.34817353357762,103.745025213312,True
396,112 BT PURMEI RD,89.16666666666667,452900.0,5063.634420609383,1.27446978425392,103.825878114028,True
397,112 C'WEALTH CRES,61.75,271233.3333333333,4386.735816155498,1.30661660830307,103.798183841941,True
398,112 CLEMENTI ST 13,150.0,825000.0,5503.267973856209,1.32330123788358,103.769853488209,True
399,112 EDGEFIELD PLAINS,119.0,473849.5,3973.430086588914,1.39624516914488,103.907087268008,True
400,112 HO CHING RD,70.08333333333333,228250.0,3282.0196274697187,1.33388558101654,103.723688445754,True
401,112 HOUGANG AVE 1,74.25,290583.3333333333,3925.911850556918,1.35442181063898,103.888557768191,True
402,112 JURONG EAST ST 13,91.44444444444444,405666.6666666667,4437.289237028768,1.33920981490513,103.735824423107,True
403,112 LENGKONG TIGA,124.9,771288.8,6172.724102564102,1.32348906535172,103.911407840981,True
404,112 LOR 1 TOA PAYOH,65.0,278694.3888888889,4287.605982905983,1.34155339914007,103.845489613448,True
405,112 LOR 3 GEYLANG,105.16666666666667,534166.6666666666,5079.7280990038,1.31210823499254,103.873783661336,True
406,112 MCNAIR RD,95.33333333333333,538876.4444444445,5745.562640155877,1.32101349547791,103.858982397017,True
407,112 PASIR RIS ST 11,114.36363636363636,454545.45454545453,3960.291054457725,1.36770577441558,103.955796373988,True
408,112 PENDING RD,71.33333333333333,265500.0,3757.3615620490623,1.37855560391305,103.768748798796,True
409,112 RIVERVALE WALK,120.63636363636364,459636.36363636365,3810.666828714957,1.38345976601372,103.901383674633,True
410,112 SERANGOON NTH AVE 1,84.5,350000.0,4114.6881287726355,1.36919996934693,103.871588808817,True
411,112 SIMEI ST 1,114.46153846153847,512076.92307692306,4492.988117645404,1.3431095844731,103.949559595972,True
412,112 TAMPINES ST 11,88.625,363500.0,4148.74228180399,1.34629813577257,103.947509805595,True
413,112 TECK WHYE LANE,111.4,341700.0,3066.773920761914,1.37748545136822,103.751921303308,True
414,112 WHAMPOA RD,112.33333333333333,575648.0,5095.297616812949,1.32600154062314,103.856732205989,True
415,112 WOODLANDS ST 13,170.0,700000.0,4117.64705882353,1.43833146519626,103.781667292819,True
416,112 YISHUN RING RD,70.42857142857143,280706.28571428574,4012.7728206451116,1.43416864539746,103.829054979214,True
417,112A DEPOT RD,109.66666666666667,642000.0,5848.977434359743,1.28147636173322,103.808148105183,True
418,112B DEPOT RD,109.22222222222223,643197.3333333334,5872.952959417727,1.28156873918268,103.80773165728,True
419,113 ANG MO KIO AVE 4,92.0,389000.0,4228.260869565218,1.37178517550685,103.835965695119,True
420,113 BEDOK NTH ST 2,44.0,204625.0,4650.568181818182,1.33036165024598,103.935081017472,True
421,113 BEDOK RESERVOIR RD,89.42857142857143,378142.85714285716,4258.857703732184,1.3299667100249,103.910782526741,True
422,113 BISHAN ST 12,91.44,549555.52,6005.587692307692,1.34723185095729,103.848808988875,True
423,113 BT BATOK WEST AVE 6,104.42857142857143,386642.85714285716,3702.9727348123574,1.34883637963314,103.745173404083,True
424,113 BT PURMEI RD,104.45454545454545,520800.0,4986.525246806017,1.27477013494182,103.826932277494,True
425,113 C'WEALTH CRES,64.16666666666667,305500.0,4767.634652822842,1.30674648149908,103.797955728951,True
426,113 CLEMENTI ST 13,104.0,552200.0,5309.615384615385,1.32368401078529,103.77013234931,True
427,113 DEPOT RD,115.9,546200.0,4715.050257619917,1.28141986196531,103.807286875557,True
428,113 HOUGANG AVE 1,79.07692307692308,309606.76923076925,3939.0707817942657,1.35356905255693,103.888705665044,True
