,Unnamed: 0,street,project,marketSegment,lat,long,avg_price_per_sqm,district,commonest_tenure,num_malls,num_taxi_stands,num_primary_schools,num_mrt,num_hawker,num_carparks,num_bus_stops,num_chas_clinics,num_sports_facilities,num_community_centers,num_supermarkets,num_secondary_schools
750,750,SHREWSBURY ROAD,LA NOUVELLE,CCR,1.283183093627567,103.88144317181175,14947.368421052632,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
751,751,LORONG 7 GEYLANG,CENTRA RESIDENCE,RCR,1.3123890763378054,103.87638950343722,13912.587056946892,14,Freehold,0,1,0,3,2,3,0,13,3,1,9,1
752,752,CAVENAGH ROAD,CAVENAGH GARDENS,CCR,1.2767152302618947,103.86911825857008,13374.22243672244,9,Freehold,0,0,0,3,0,0,8,0,0,0,0,0
753,753,GILSTEAD ROAD,35 GILSTEAD,CCR,1.2741637267232702,103.88062504712256,27324.26765566288,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
754,754,LENGKONG TIGA,STARVILLE,OCR,1.3491440340132164,103.89191961290594,10650.71587173891,14,Freehold,0,0,2,0,1,1,0,8,0,1,2,2
755,755,HOLT ROAD,SHEARES VILLE,CCR,1.2615263762265607,103.85704268160568,16426.78316422724,10,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
756,756,GEYLANG ROAD,CITY PLAZA,RCR,1.330074973520178,103.87824066062907,11035.29411764706,14,Freehold,0,2,3,1,1,1,0,12,1,0,4,1
757,757,JERVOIS ROAD,PETIT JERVOIS,CCR,1.259229118237683,103.85666869547688,30206.36383246807,10,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
758,758,PAYA LEBAR ROAD,LE CRESCENDO,RCR,1.3249419847072272,103.89392749019098,12717.65931297316,14,Freehold,3,7,1,3,3,7,0,15,2,1,7,1
759,759,NASSIM ROAD,SAGE,CCR,1.260475488640862,103.87091724805347,32222.6279655516,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
760,760,LORONG 31 GEYLANG,MANSIONS 28,RCR,1.323700255751926,103.87878523684388,8751.121951219513,14,Freehold,0,3,3,3,4,9,0,11,2,1,3,1
761,761,FARRER ROAD,GALLOP GABLES,CCR,1.2435627943373533,103.87832590461834,18343.63816645658,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
762,762,BALMORAL ROAD,VOLARI,CCR,1.269102527425361,103.87841911828616,21604.492641950383,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
763,763,IRRAWADDY ROAD,CASA IRRAWADDY,RCR,1.28232808919896,103.88840168678898,13756.855995410211,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
764,764,STEVENS CLOSE,STEVENS SUITES,CCR,1.2617512996908082,103.87902544749672,18236.54993226528,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
765,765,LORONG 19 GEYLANG,TREASURES@G19,RCR,1.3154591781204268,103.87746460317284,15274.248120300752,14,Freehold,0,2,1,3,2,6,0,12,3,1,10,1
766,766,LINCOLN ROAD,IRIDIUM,CCR,1.278877429199064,103.87866574225389,17408.20859214839,11,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
767,767,ST. MICHAEL'S ROAD,THE MORNINGTON,RCR,1.300368635585068,103.88964312927692,11258.16295392127,12,Freehold,0,1,0,3,3,0,0,7,1,2,4,2
768,768,DERBYSHIRE ROAD,DERBY COURT,CCR,1.2819792545131607,103.87979106036676,18241.975308641977,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
769,769,THOMSON ROAD,ALEGRIA,CCR,1.2772445921996851,103.88777152592256,14610.55805308543,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
770,770,JALAN MERAH SAGA,THE MERASAGA,CCR,1.2330710274029426,103.87500304701814,17052.43596158974,10,99 yrs lease commencing from 1991,0,0,0,0,0,0,0,0,0,0,0,0
771,771,LEWIS ROAD,RESIDENTIAL APARTMENTS,CCR,1.2586121189828945,103.88395119041752,16568.74039938556,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
772,772,CHANCERY LANE,CHANCERY PARK,CCR,1.2728516693025484,103.88278981571058,16717.50046238962,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
773,773,SIMS AVENUE,SMART SUITES,RCR,1.3205554614412471,103.87867329868912,15495.464852607707,14,Freehold,0,5,3,3,6,10,0,14,1,2,9,1
774,774,JALAN DAUD,WINDY HEIGHTS,OCR,1.3472527103110357,103.89090969458002,10127.081329923272,14,Freehold,0,0,1,0,1,1,0,8,0,1,3,1
775,775,JALAN JINTAN,KIM SIA COURT,CCR,1.2711205637232994,103.86958394567333,19383.417508417508,9,Freehold,0,1,0,3,0,0,4,0,0,0,0,0
776,776,MOONSTONE LANE,M66,RCR,1.3008739419326725,103.89210637525107,11955.61099025773,12,Freehold,0,1,1,3,1,0,0,3,2,2,3,3
777,777,LORONG 28 GEYLANG,THE SUNFLOWER,RCR,1.3218941657939087,103.8768236594605,10473.526473526474,14,Freehold,0,4,3,3,4,7,0,10,1,3,2,1
778,778,LEONIE HILL,HORIZON TOWERS,CCR,1.2688507897985304,103.86123958558854,13208.880668990958,9,99 yrs lease commencing from 1979,0,1,0,2,0,0,5,0,0,0,0,0
779,779,HOLLAND ROAD,HOLLANDIA,CCR,1.2383523507411514,103.87381648607251,17646.792792118304,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
780,780,LEEDON HEIGHTS,LEEDON RESIDENCE,CCR,1.2374231291692868,103.8773647514246,22757.60713345916,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
781,781,TANGLIN RISE,TANGLIN HILL CONDOMINIUM,CCR,1.253773538374466,103.8656745740188,15734.15211764058,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
782,782,PATERSON HILL,THE MARQ ON PATERSON HILL,CCR,1.2651013451363549,103.86392849485982,42323.468344112414,9,Freehold,0,1,0,2,0,0,3,0,0,0,0,0
783,783,MINBU ROAD,MINBU VILLA,CCR,1.2843312708586123,103.8892461222107,12608.694428970924,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
784,784,EWE BOON ROAD,THE PRINCETON,CCR,1.2688888971468697,103.88016779921644,15946.310485310829,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
785,785,BASSEIN ROAD,BASSEIN COURT,CCR,1.2845218232825304,103.8862527738572,15131.221719457011,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
786,786,HOLLAND HILL,PARVIS,CCR,1.2358501600379317,103.87341322459854,20326.39241446045,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
787,787,RIVER VALLEY CLOSE,URBANA,CCR,1.274115507116224,103.8587630283174,21268.820827957123,9,Freehold,2,2,0,5,0,1,12,5,1,0,3,0
788,788,KING'S ROAD,CHARMING GARDEN,CCR,1.2390025023297964,103.88030831668068,15284.860401582808,10,999 yrs lease commencing from 1875,0,0,0,0,0,0,0,0,0,0,0,0
789,789,JALAN AYER,STUDIO8,RCR,1.3094599312798616,103.87466374150064,13506.777219593692,14,Freehold,2,3,0,3,2,3,0,8,5,1,9,0
790,790,GUILLEMARD ROAD,ESTA RUBY,RCR,1.33018431588762,103.87743726059765,14035.607276618512,14,Freehold,0,3,3,2,1,1,0,10,1,0,4,1
791,791,CAIRNHILL RISE,THE VERMONT ON CAIRNHILL,CCR,1.2744938235012655,103.872558463572,23441.97008722417,9,Freehold,0,0,0,1,0,0,3,0,0,0,0,0
792,792,OXLEY ROAD,VALLEY MANSION,CCR,1.2762943633418171,103.85981266644389,16132.075471698112,9,Freehold,4,2,0,6,0,1,15,6,1,0,4,0
793,793,CAIRNHILL ROAD,ELIZABETH HEIGHTS,CCR,1.27268543831693,103.87110214546088,17742.673992673994,9,Freehold,0,0,0,2,0,0,4,0,0,0,0,0
794,794,MOUNT SINAI RISE,VILLAGE TOWER,CCR,1.2136170710764855,103.8785453397125,14644.594010443683,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
795,795,JALAN RAJA UDANG,8 RAJA,RCR,1.2787760025722266,103.89069103517664,13483.978260496851,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
796,796,STEVENS ROAD,STEVEN'S COURT,CCR,1.261950269732549,103.88305208701988,13270.676691729324,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
797,797,LEONIE HILL,RIVERSHIRE,CCR,1.2691808538907543,103.86038351000144,17328.799335985244,9,Freehold,0,2,0,2,0,0,5,0,0,0,0,0
798,798,ORCHARD BOULEVARD,BOULEVARD 88,CCR,1.263767687939138,103.8685473398992,39719.440088052586,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
799,799,MOUNT SOPHIA,8 @ MOUNT SOPHIA,CCR,1.282215525672219,103.86458383073186,15729.627232752864,9,103 yrs lease commencing from 2002,2,1,0,2,0,2,12,0,0,0,1,0
800,800,ORCHARD ROAD,LUCKY PLAZA,CCR,1.2701866773386972,103.86806005179126,18784.14779211348,9,Freehold,0,1,0,3,0,0,2,0,0,0,0,0
801,801,KIM YAM ROAD,RIVIERA POINT,CCR,1.27477862710104,103.85894112782006,13693.345952849522,9,Freehold,2,2,0,5,0,1,13,6,2,0,5,0
802,802,MOUNT SINAI RISE,LEIGHWOODS,CCR,1.2130711651924506,103.87856065877702,13778.69601240679,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
803,803,AVA ROAD,AVA TOWERS,RCR,1.2880710105265478,103.88570748773871,11494.825274194662,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
804,804,JALAN PUNAI,QUBE SUITES,OCR,1.3447841713022808,103.89330745438149,14880.868131868132,14,Freehold,0,0,0,0,0,0,0,4,0,0,0,0
805,805,WILKIE ROAD,WILKIE 48,CCR,1.2846427704313983,103.8661300469753,15200.321656998363,9,Freehold,2,1,0,2,0,2,13,0,0,0,1,0
806,806,SHANGHAI ROAD,SHANGHAI ONE,CCR,1.2636880179819503,103.85850623585846,17367.975520414544,10,Freehold,0,1,0,1,0,0,2,0,0,0,0,0
807,807,EWE BOON ROAD,HALLMARK RESIDENCES,CCR,1.267070017085209,103.87926031868666,21114.95621870837,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
808,808,BUKIT TIMAH ROAD,KING'S ARCADE,CCR,1.2467518683166707,103.88668531634976,11583.029570869205,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
809,809,EWE BOON ROAD,GISBORNE LIGHT,CCR,1.266586237745284,103.87976968882953,14766.68382226797,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
810,810,MOUNT SINAI DRIVE,THE SIERRA,CCR,1.216159721520316,103.8816126226107,15269.882972646588,10,947 yrs lease commencing from 1937,0,0,0,0,0,0,0,0,0,0,0,0
811,811,THOMSON ROAD,PEAK COURT CONDOMINIUM,CCR,1.2771678980233794,103.88876345740567,21312.2984940839,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
812,812,TAMAN WARNA,HOLLAND RESIDENCES,CCR,1.235418684057838,103.87434868951996,19146.851751645867,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
813,813,BALESTIER ROAD,RESIDENTIAL APARTMENTS,RCR,1.288188700717762,103.8874835384878,6385.046506609695,12,9999 yrs lease commencing from 1961,0,0,0,0,0,0,0,0,0,0,0,0
814,814,OWEN ROAD,FARRER PARK SUITES,RCR,1.2899418109842118,103.87683740911166,16744.967092528066,8,Freehold,0,0,0,1,0,0,0,0,0,0,0,0
815,815,RANGOON ROAD,CITIGATE RESIDENCE,RCR,1.2896319073948403,103.88012521895132,13696.541361072568,8,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
816,816,BUKIT TIMAH ROAD,WING ON LIFE GARDEN,CCR,1.2677900343244008,103.88100952354152,17567.350864772186,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
817,817,BALESTIER ROAD,BALESTIER 288,RCR,1.2891178421504823,103.8864514489657,11254.577357339029,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
818,818,CHANGI ROAD,RESIDENTIAL APARTMENTS,RCR,1.350648434978291,103.88271865343974,8978.99444550909,14,Freehold,1,5,1,1,1,3,0,15,0,2,6,2
819,819,MANDALAY ROAD,THE AXIS,CCR,1.286241913659558,103.88808864265934,14606.424152215935,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
820,820,NEWTON ROAD,AMARYLLIS VILLE,CCR,1.278191221176953,103.87831222811602,16701.537273038997,11,99 yrs lease commencing from 1997,0,0,0,0,0,0,1,0,0,0,0,0
821,821,ARDMORE PARK,ARDMORE PARK,CCR,1.265661088620949,103.87411495341296,34742.974781266086,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
822,822,BALMORAL PARK,PINETREE CONDOMINIUM,CCR,1.265444686971016,103.87851820003247,15690.002402563285,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
823,823,LORONG 42 GEYLANG,ASTON MANSIONS,RCR,1.327160336247348,103.87746937746492,9275.23640454219,14,99 yrs lease commencing from 1995,0,3,3,2,2,1,0,8,2,2,3,1
824,824,SERANGOON ROAD,JUI RESIDENCES,RCR,1.302531605576369,103.8897253216459,18874.92560472277,12,Freehold,0,1,1,4,3,1,0,9,1,2,4,3
825,825,CAIRNHILL CIRCLE,HELIOS RESIDENCES,CCR,1.2743730086886718,103.87041052618828,23018.69128475973,9,Freehold,0,0,0,3,0,0,7,0,0,0,0,0
826,826,CARLISLE ROAD,MERA SPRINGS,RCR,1.282943841983413,103.87830589575243,14928.04079082848,8,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
827,827,BUCKLEY ROAD,BUCKLEY RESIDENCE,CCR,1.276756333095279,103.88071456919212,16498.831775700935,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
828,828,GILSTEAD ROAD,MORIMASA GARDENS,CCR,1.274790730353658,103.8796108144326,16719.746003726585,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
829,829,LORONG 26 GEYLANG,GEYLANG MANSION,RCR,1.3210313668076872,103.87647320557232,7884.615384615385,14,Freehold,0,4,3,3,3,7,0,12,1,3,5,1
830,830,CHANGI ROAD,MERA EAST,OCR,1.3459604479444638,103.88168574156236,12217.67844528688,14,Freehold,1,3,2,2,0,1,0,7,0,0,3,3
831,831,WILKIE TERRACE,WILKIE REGENCY,CCR,1.2855887326741504,103.86628674281717,15462.902076826129,9,Freehold,2,3,0,2,0,2,14,0,0,0,1,0
832,832,LORONG 40 GEYLANG,THE WATERINA,RCR,1.3268368523216656,103.87589693668076,13907.491610199664,14,Freehold,1,4,3,3,1,1,0,12,2,1,5,1
833,833,MAR THOMA ROAD,THE ELYSIA,RCR,1.298320105729959,103.89005514747087,10728.103209444314,12,999 yrs lease commencing from 1882,0,0,0,2,1,0,0,3,1,2,2,1
834,834,PECK HAY ROAD,CASA NOVACREST,CCR,1.2742176945671422,103.87271500912676,15671.768707482994,9,Freehold,0,0,0,1,0,0,2,0,0,0,0,0
835,835,KIM SENG ROAD,TRIBECA,CCR,1.2706837501322883,103.8547486705762,21148.22081251587,9,Freehold,2,5,0,5,0,0,11,6,1,0,2,0
836,836,BALMORAL ROAD,THE OLIV,CCR,1.2677441400474838,103.87836564299732,22580.64516129032,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
837,837,LORONG 8 GEYLANG,RESIDENTIAL APARTMENTS,RCR,1.3139926481581063,103.8729922527352,7877.119971106514,14,Freehold,0,1,0,2,3,0,0,9,3,1,8,0
838,838,RIVER VALLEY ROAD,RE CHARGE @ 303,CCR,1.275259843629543,103.85922942281228,25480.76923076923,9,999 yrs lease commencing from 1841,2,2,0,5,0,1,15,6,2,0,5,0
839,839,BIDADARI PARK DRIVE,THE WOODLEIGH RESIDENCES,RCR,1.308051602790136,103.90157004000794,21293.735837859436,13,99 yrs lease commencing from 2017,6,1,2,1,2,5,0,11,5,2,15,2
840,840,LORONG 34 GEYLANG,CENTRAL MEADOWS,RCR,1.324693688420549,103.87580578090756,10589.605734767025,14,Freehold,0,3,2,2,2,1,0,8,2,2,2,0
841,841,WATTEN ESTATE ROAD,WATTEN HILL,CCR,1.2455809948155996,103.89390349026225,14302.474775946204,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
842,842,NATHAN ROAD,NATHAN PLACE,CCR,1.2625693920781638,103.85866795355535,19145.527376836395,10,Freehold,0,1,0,0,0,0,1,0,0,0,0,0
843,843,SINARAN DRIVE,APLETON VIEW,CCR,1.2823610010721516,103.88257208687068,17884.048317975117,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
844,844,LEICESTER ROAD,LEICESTER SUITES,RCR,1.3034881422217668,103.8938346208966,16528.54480331143,13,Freehold,1,2,1,2,0,1,0,4,2,0,3,4
845,845,EWE BOON ROAD,JUNIPER HILL,CCR,1.266051899971793,103.8800007436975,29203.13465821156,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
846,846,ARCADIA ROAD,THE ARCADIA,CCR,1.2455335152367295,103.89678250331954,10124.378474975623,11,99 yrs lease commencing from 1979,0,0,0,0,0,0,0,0,0,0,0,0
847,847,LORONG 24 GEYLANG,# 1 LOFT,RCR,1.3200207057638682,103.87630756167252,11911.69586995668,14,Freehold,0,2,3,2,3,7,0,14,1,3,8,1
848,848,JALAN SINGA,SINGA HILLS,OCR,1.344946216059416,103.89356632504246,14949.775727817188,14,Freehold,0,0,0,0,0,0,0,4,0,0,0,0
849,849,RODYK STREET,8 RODYK,CCR,1.273766546981049,103.8538986873536,21592.327311624154,9,Freehold,3,13,0,5,0,0,19,19,7,0,6,0
850,850,TANGLIN HILL,TANGLIN HILL MEADOWS,CCR,1.2536058947979454,103.864586071032,21310.01934673845,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
851,851,AH HOOD ROAD,NADIA MANSIONS,RCR,1.2846755668973735,103.89159302606242,10896.61986114289,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
852,852,CHANGI ROAD,TEDGE,OCR,1.345476752728757,103.88157841042153,17660.321967082793,14,Freehold,1,3,2,1,0,1,0,6,0,0,3,3
853,853,HOLLAND ROAD,CONDOMINIUM DEVELOPMENT,CCR,1.2385547991230197,103.87512275867098,15911.104299328392,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
854,854,WOODSVILLE CLOSE,WOODSVILLE 28,RCR,1.3047552140481182,103.89346843696848,13650.867120684194,13,99 yrs lease commencing from 2007,1,2,2,2,1,4,0,7,1,0,3,4
855,855,ADIS ROAD,LIV ON SOPHIA,CCR,1.2842657630688008,103.86468581404202,23733.136430191127,9,Freehold,2,3,0,2,0,2,14,0,0,0,1,0
856,856,MACPHERSON ROAD,SKY GREEN,RCR,1.322747372554025,103.89593572165768,16121.76342346178,13,Freehold,5,9,2,4,3,11,0,12,1,2,10,1
857,857,SOPHIA ROAD,SOPHIA VIEW,CCR,1.2832219319384228,103.86604961070904,11776.649746192894,9,Freehold,2,1,0,2,0,2,11,0,0,0,1,0
858,858,SHELFORD ROAD,D'CHATEAU @ SHELFORD,CCR,1.2477767491509135,103.89150391839394,16147.215171444084,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
859,859,MOUNT SINAI DRIVE,RIDGEWOOD,CCR,1.2153475802006524,103.88125754306571,13720.81448508348,10,999 yrs lease commencing from 1885,0,0,0,0,0,0,0,0,0,0,0,0
860,860,SWISS VIEW,LA SUISSE,CCR,1.226632557069012,103.91036362922,13879.124388488215,11,999 yrs lease commencing from 1878,0,0,0,0,0,0,0,0,0,0,0,0
861,861,HOLLAND ROAD,BOTANIKA,CCR,1.2441509572700296,103.87340444640618,20755.46912980068,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
862,862,LORONG 14 GEYLANG,WING FONG MANSIONS/WING FONG COURT,RCR,1.315552105618532,103.87413352394998,9131.272626009468,14,Freehold,0,2,0,3,3,0,0,11,2,1,8,1
863,863,SUFFOLK ROAD,THE SPINNAKER,CCR,1.2802308939186382,103.87761786813644,15881.467245823182,11,Freehold,0,0,0,0,0,0,2,0,0,0,0,0
864,864,PATERSON ROAD,THE PATERSON EDGE,CCR,1.2658293433001202,103.86620112020005,23712.46762262706,9,Freehold,0,1,0,1,0,0,3,0,0,0,0,0
865,865,JERVOIS ROAD,JERVOIS REGENCY,CCR,1.25816960340631,103.85815144431368,15880.10121960553,10,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
866,866,CHATSWORTH ROAD,ONE CHATSWORTH,CCR,1.2609915549401791,103.862820428308,20521.17263843648,10,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
867,867,ORCHARD BOULEVARD,3 ORCHARD BY-THE-PARK,CCR,1.2608280130167824,103.86693683276305,39023.38653503261,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
868,868,MEYAPPA CHETTIAR ROAD,MYRA,RCR,1.3042850184522503,103.89399155615828,22799.500144835096,13,Freehold,1,2,2,2,0,3,0,4,2,0,4,4
869,869,LINCOLN ROAD,PARK INFINIA AT WEE NAM,CCR,1.2797906694275214,103.87873983264724,21640.03426206165,11,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
870,870,SAM LEONG ROAD,SAM LEONG MANSION,RCR,1.2930248819099113,103.87279352160786,10638.297872340425,8,Freehold,0,1,0,1,0,0,0,0,0,0,0,0
871,871,LORONG 25A GEYLANG,ENG APARTMENTS,RCR,1.3194030685609694,103.87772007329416,11067.961165048544,14,Freehold,0,3,3,2,4,6,0,18,1,2,9,1
872,872,FARRER ROAD,SUTTON PLACE,CCR,1.2414863832861809,103.87690045090258,15430.6988997846,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
873,873,GEYLANG ROAD,EVER LODGE,RCR,1.3256079046375884,103.87851377391024,7968.75,14,Freehold,0,3,2,2,4,7,0,12,2,2,3,1
874,874,WOODLEIGH CLOSE,PARC MONDRIAN,RCR,1.3043886904510753,103.89952482143036,14113.683281070107,13,Freehold,6,1,2,2,2,2,0,10,6,1,12,3
875,875,BALESTIER ROAD,THE MEZZO,RCR,1.288747880187464,103.88401768626728,14370.891799292658,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
876,876,HOLLAND ROAD,HOLLAND COURT,CCR,1.2339878915290614,103.87684651658988,15414.364640883978,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
877,877,GUILLEMARD ROAD,GUILLEMARD SUITES,RCR,1.319217831473695,103.8745009732137,14858.537386329936,14,Freehold,0,1,1,3,3,2,0,13,1,2,7,1
878,878,JALAN KEMAMAN,RESIDENTIAL APARTMENTS,RCR,1.286142507863644,103.88951300920417,9909.90990990991,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
879,879,MOULMEIN ROAD,THE HUNTINGTON,CCR,1.281573180467776,103.88230630955633,18183.333333333336,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
880,880,RACE COURSE ROAD,SOHO @ FARRER,RCR,1.2892568169057663,103.87431958751968,14368.229006064346,8,Freehold,0,0,0,1,0,0,0,0,0,0,0,0
881,881,CHANCERY LANE,CHANCERY CORNER,CCR,1.273206627745856,103.88130007347884,6628.787878787879,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
882,882,LORONG 3 GEYLANG,CANNE LODGE,RCR,1.3097137480963528,103.87770951102584,11053.50562743657,14,Freehold,2,3,0,4,4,4,0,19,4,1,12,0
883,883,TAN KIM CHENG ROAD,THE SIENA,CCR,1.2475460177107085,103.88426359648288,19291.225119444294,10,99 yrs lease commencing from 2013,0,0,0,0,0,0,0,0,0,0,0,0
884,884,LORONG 24 GEYLANG,PERPETUAL APARTMENTS,RCR,1.3200201775800906,103.8759702238974,16551.53990470612,14,999 yrs lease commencing from 1967,0,2,3,2,3,1,0,14,1,2,8,1
885,885,DORSET ROAD,VOGX,RCR,1.2865351709480777,103.87759301324046,12466.110724967351,8,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
886,886,MOULMEIN RISE,LA MAISON,CCR,1.283295383858848,103.88303288783314,17208.86752136752,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
887,887,THOMSON ROAD,THOMSON VALE,CCR,1.277664601036756,103.88745426007723,13587.101063829788,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
888,888,ST. MARTIN'S DRIVE,ST MARTIN RESIDENCE,CCR,1.260137046854764,103.86996165374153,21718.683764493257,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
889,889,ARDMORE PARK,SCULPTURA ARDMORE,CCR,1.2663088000777318,103.87253960311722,47100.64520368556,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
890,890,THOMSON ROAD,ENG AUN MANSION,CCR,1.2783530226210504,103.88722243342556,13374.827483211797,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
891,891,SURREY ROAD,RESIDENTIAL APARTMENTS,CCR,1.278292986785264,103.87940304127908,21739.130434782608,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
892,892,BUKIT TIMAH ROAD,GOODWOOD RESIDENCE,CCR,1.2716876841158788,103.87865062827515,26484.351939114225,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
893,893,HOLLAND ROAD,THE ESTORIL,CCR,1.2378733414469465,103.87404390944278,23752.43954179041,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
894,894,STURDEE ROAD NORTH,STURDEE VIEW,RCR,1.294098999018026,103.87733944260204,11051.09489051095,8,Freehold,1,1,0,3,0,0,0,1,0,0,1,0
895,895,GOLDHILL AVENUE,HILLS APARTMENT,CCR,1.26988270586429,103.88448369635532,17669.403274241984,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
896,896,TOMLINSON ROAD,TOMLINSON HEIGHTS,CCR,1.2630854519793369,103.86654011852517,30563.188241044387,10,Freehold,0,1,0,0,0,0,2,0,0,0,0,0
897,897,SIMS AVENUE,SUITES @ SIMS,RCR,1.3237136626030224,103.87927232551743,15634.033838368654,14,Freehold,0,4,3,3,5,9,0,14,2,1,3,1
898,898,BALMORAL ROAD,THE HYDE,CCR,1.2672275536489743,103.87785894620536,31290.82142028729,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
899,899,JALAN MUTIARA,M5,CCR,1.265008039379676,103.85931951476094,23054.40291415901,10,Freehold,0,1,0,2,0,0,3,0,0,0,0,0
900,900,GUILLEMARD ROAD,GUILLEMARD VIEW,RCR,1.3211248688674095,103.87486952154764,10125.752765752766,14,Freehold,0,1,2,1,3,2,0,12,1,2,4,1
901,901,MANDALAY ROAD,MANDALAY TOWERS,CCR,1.2850676066190072,103.8873102975486,10710.437402976895,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
902,902,ORANGE GROVE ROAD,RESIDENTIAL APARTMENTS,CCR,1.263383936341672,103.8726336301359,25533.971728226174,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
903,903,SINARAN DRIVE,NOVELIS,CCR,1.282340794721515,103.88233072521112,17734.23469387755,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
904,904,BIDEFORD ROAD,RICHMOND PARK,CCR,1.272604973534432,103.86855586908528,27607.714952178623,9,Freehold,0,1,0,3,0,0,8,0,0,0,0,0
905,905,STEVENS ROAD,THE EQUATORIAL,CCR,1.2609301466787086,103.88379914807626,16991.393135684066,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
906,906,KIM SENG ROAD,MIRAGE TOWER,CCR,1.270445233586911,103.85565785706596,19775.58334867866,9,Freehold,1,3,0,3,0,0,6,2,1,0,1,0
907,907,WILKIE ROAD,WILKIE 87,CCR,1.2831670759047775,103.86670204696176,14990.763421242858,9,Freehold,2,1,0,2,0,2,11,0,0,0,0,0
