,street,project,marketSegment,SVY21_x,SVY21_y,lat,long,avg_price_per_sqm,district,commonest_tenure
551,BUKIT TIMAH ROAD,BALMORAL PLAZA,CCR,28241.98152,33190.2066,1.3164349569211768,103.8354929061568,13741.959574563014,10,Freehold
552,LORONG 32 GEYLANG,LOFT 33,RCR,33996.58833,32786.5916,1.3127842223927277,103.88720088892931,13703.573467152864,14,Freehold
553,HANDY ROAD,HAUS ON HANDY,CCR,29494.84059,31387.90075,1.3001355033193769,103.84675039539806,30371.986289172077,09,99 yrs lease commencing from 2018
554,LORONG 20 GEYLANG,SUNFLOWER REGENCY,RCR,33363.91777,32620.76954,1.3112847034636692,103.88151600400838,8822.429906542056,14,Freehold
555,LORONG 34 GEYLANG,PRIMEDGE,RCR,34101.09633,32758.62689,1.312531299005119,103.88813993916699,14226.40720824548,14,Freehold
556,DUNEARN ROAD,CHANCERY COURT,CCR,28310.61695,33285.82973,1.3172997381202247,103.83610963135969,13418.723255928238,11,99 yrs lease commencing from 1981
557,KILLINEY ROAD,THE BOUTIQ,CCR,28614.76076,30997.4496,1.2966044303441682,103.8388424740197,21946.932430711084,09,Freehold
558,BRISTOL ROAD,RESIDENTIAL APARTMENTS,RCR,29741.89399,32781.79525,1.3127413805918744,103.8489703593855,11844.96849460353,08,Freehold
559,ORANGE GROVE ROAD,D'GROVE VILLAS,CCR,27377.60481,32382.84691,1.3091334754306903,103.82772605806909,20125.45994366483,10,Freehold
560,KILLINEY ROAD,RESIDENCES @ KILLINEY,CCR,28540.28309,31010.07831,1.296718641331538,103.83817325974218,20715.400582103495,09,Freehold
561,LENGKONG EMPAT,ASTOR,OCR,36863.68311,34557.16256,1.3287959326745857,103.91296364816147,8953.634521137526,14,99 yrs lease commencing from 2002
562,LEICESTER ROAD,PLATINUM EDGE,RCR,31731.46313,34744.78065,1.3304937466891398,103.86684785997369,13230.959321527122,13,Freehold
563,DUCHESS ROAD,ONE DUCHESS,CCR,25224.81832,34118.88751,1.324833493328924,103.80838207731205,22151.35384777124,10,999 yrs lease commencing from 1875
564,FOURTH AVENUE,FOURTH AVENUE RESIDENCES,CCR,23941.57032,34614.4005,1.3293145926663072,103.79685133869566,25427.672882906303,10,99 yrs lease commencing from 2018
565,NEWTON ROAD,L'VIV,CCR,28783.0681,33081.11758,1.3154483853466548,103.8403548414998,21787.163246620643,11,Freehold
566,KIM YAM ROAD,LANGSTON VILLE,CCR,28626.41457,30811.86149,1.294926036519396,103.83894718491331,16581.675996848808,09,999 yrs lease commencing from 1841
567,MERGUI ROAD,FORTE SUITES,RCR,30075.77657,33344.24936,1.3178279960113457,103.85197049737124,20082.62664348607,08,Freehold
568,HOLLAND HILL,LUSH ON HOLLAND HILL,CCR,24344.13156,32354.58693,1.3088776917542484,103.80046884228953,17189.99276095807,10,Freehold
569,BOON TECK ROAD,VA RESIDENCES,RCR,29820.87078,34328.21668,1.3267266643558087,103.84968009624784,15506.484966623615,12,Freehold
570,KITCHENER ROAD,JALAN BESAR PLAZA,RCR,30753.97518,32330.15722,1.3086568520753556,103.85806436961525,9628.378378378378,08,Freehold
571,CUSCADEN WALK,BOULEVARD VUE,CCR,27522.37625,31713.78445,1.3030827129334532,103.8290269096097,42508.37810944904,10,Freehold
572,PATERSON ROAD,PATERSON SUITES,CCR,27693.35328,31494.31166,1.3010978804758768,103.83056321921613,26094.5504316935,09,Freehold
573,SHELFORD ROAD,SHELFORD REGENCY,CCR,25553.2178,34313.91766,1.326597305000099,103.81133290775121,15803.089688448066,11,Freehold
574,LLOYD ROAD,THE BOTANIC ON LLOYD,CCR,28660.18941,31035.25574,1.2969463348475327,103.83925067113636,20904.802016171994,09,Freehold
575,BALMORAL ROAD,THREE BALMORAL,CCR,27679.38684,32912.61032,1.3139244734281907,103.83043770971543,22904.982393902883,10,Freehold
576,GRANGE ROAD,RESIDENTIAL APARTMENTS,CCR,27132.4013,31370.60378,1.2999790993301468,103.82552281445581,19731.851189573754,10,Freehold
577,MOULMEIN ROAD,RESIDENTIAL APARTMENTS,CCR,29482.08303,33379.79015,1.3181494487694203,103.84663585791449,12878.142866945554,11,999 yrs lease commencing from 1966
578,SUFFOLK WALK,VIVA,CCR,29172.49785,33110.52014,1.3157142793356817,103.84385406556534,22168.062057066723,11,Freehold
579,ANGULLIA PARK,TWENTYONE ANGULLIA PARK,CCR,27634.39781,31789.40007,1.3037665554955946,103.83003347408103,38977.841151543485,09,Freehold
580,INSTITUTION HILL,ASPEN LINQ,CCR,28726.26505,30857.81038,1.295341579961909,103.83984438569028,19370.819410389464,09,999 yrs lease commencing from 1841
581,HOLLAND GROVE ROAD,PARKSUITES,CCR,22385.78509,33125.92694,1.3158531217320555,103.78287202101664,22513.174372631645,10,110 yrs lease commencing from 2017
582,JALAN MUTIARA,LATITUDE,CCR,27385.17686,30964.06601,1.2963025208331982,103.82779412461207,22555.952883693415,10,Freehold
583,BALMORAL CRESCENT,BALMORAL CREST,CCR,28076.94555,33126.22044,1.3158562895349544,103.8340099738733,19019.607843137255,10,Freehold
584,ST. THOMAS WALK,SKYLINE 360 @ SAINT THOMAS WALK,CCR,28396.76914,31012.6454,1.2967418593410616,103.83688372399918,23058.91173432043,09,Freehold
585,CHANGI ROAD,THE LENOX,OCR,36678.38635,33422.13372,1.3185311963046202,103.91129833529165,14111.542411465707,14,Freehold
586,TOPAZ ROAD,TOPAZ MANSIONS,RCR,31646.25751,34498.93295,1.3282703978590467,103.86608221066639,10542.33551127961,12,Freehold
587,ESSEX ROAD,STRATA,CCR,29290.43968,33297.99858,1.3174097633766695,103.84491384039238,17348.804288480635,11,Freehold
588,EWE BOON ROAD,CLIFTEN,CCR,27536.62196,33331.42227,1.3177120589768012,103.82915488964031,18330.836503563773,10,Freehold
589,MOUNT ELIZABETH,RHAPSODY ON MOUNT ELIZABETH,CCR,28318.82751,32112.89977,1.3066921733467733,103.83618339543875,21086.02987340857,09,Freehold
590,HANDY ROAD,SUITES AT ORCHARD,CCR,29406.60418,31419.36529,1.300420061651532,103.84595755292777,18560.982635150354,09,99 yrs lease commencing from 2007
591,LORONG MARZUKI,MILL CREEK,OCR,36526.94955,33535.14502,1.3195532721579075,103.90993762998465,10779.094072692535,14,Freehold
592,JALAN DATOH,THE CITRINE,RCR,29113.48694,34395.49808,1.327335167558533,103.84332386911882,13299.779050264262,12,Freehold
593,LORONG 30 GEYLANG,SUITES 28,RCR,33856.38727,32775.57197,1.312684591781351,103.8859411113931,12339.567575202838,14,Freehold
594,ORANGE GROVE ROAD,ORANGE GROVE RESIDENCES,CCR,27076.30184,32896.75287,1.3137810520144186,103.82501869017734,19223.585478236735,10,Freehold
595,NASSIM ROAD,NASSIM PARK RESIDENCES,CCR,26850.60075,32245.17882,1.3078884386289167,103.82299067743799,34690.00137928242,10,Freehold
596,SHELFORD ROAD,SHELFORD 23,CCR,25625.9103,34458.61409,1.3279058939633401,103.81198607822236,16037.153366947266,11,Freehold
597,MAR THOMA ROAD,RIVERBAY,RCR,31252.10377,34467.62684,1.327987321195203,103.86254051926838,14378.807742775214,12,999 yrs lease commencing from 1882
598,GREENWOOD AVENUE,RESIDENTIAL APARTMENTS,CCR,25062.652,34840.0491,1.331355407552521,103.80692485647974,14186.915887850468,11,Freehold
599,LORONG 32 GEYLANG,SUNFLOWER RESIDENCE,RCR,34012.27278,32748.33644,1.3124382533207644,103.88734181399968,10022.86696754782,14,Freehold
600,ADAM ROAD,ADAM PARK CONDOMINIUM,CCR,25711.05765,34512.30141,1.3283914295772055,103.81275116991164,14633.794467613736,11,Freehold
601,RIVER VALLEY GROVE,LUMA,CCR,28142.31171,31019.06242,1.2967998948007626,103.83459731240832,19277.199382853552,09,Freehold
602,BUKIT TIMAH ROAD,CORONATION SHOPPING PLAZA,CCR,25430.9607,33990.84108,1.3236755048788782,103.81023438821408,12311.070981519473,10,Freehold
603,MATTAR ROAD,RESIDENTIAL APARTMENTS,RCR,33422.01985,34198.33767,1.3255516569103605,103.88203835674206,10312.273057371096,14,Freehold
604,LORONG 16 GEYLANG,CANBERLIN APARTMENTS,RCR,33176.80633,32554.39294,1.3106844491043235,103.87983470550077,7318.508694370763,14,Freehold
605,BEATTY ROAD,RESIDENTIAL APARTMENTS,RCR,30894.30836,32897.6109,1.313788689607977,103.85932538352142,9720.263712114276,08,Freehold
606,DUBLIN ROAD,RESIDENTIAL APARTMENTS,CCR,28773.20739,31179.4591,1.2982504567008186,103.84026619088552,31937.46934771947,09,Freehold
607,LORONG 30 GEYLANG,THE MIDAS,RCR,33875.67918,32796.43581,1.3128732732310797,103.8861144626405,9956.106363820143,14,Freehold
608,JALAN KUALA,THE MORNINGSIDE,CCR,28281.62903,30862.76467,1.2953863919792254,103.83584913827058,18436.97839020571,09,Freehold
609,KAY POH ROAD,THE ASTON,CCR,27613.95706,30923.58827,1.2959364580745625,103.82984981519878,16608.399011275527,10,Freehold
610,CARLISLE ROAD,CARLYX RESIDENCE,RCR,29628.96762,32840.09399,1.3132686199830637,103.84795566310655,13397.468506015392,08,Freehold
611,ARDMORE PARK,ARDMORE II,CCR,27356.91892,32456.74528,1.3098017857996542,103.8275401838324,29902.787967718272,10,Freehold
612,LORONG 30 GEYLANG,THE SANCTUARY @ GEYLANG,RCR,33914.94729,32860.99236,1.3134570921124407,103.8864673182569,12191.30499291649,14,Freehold
613,KITCHENER LINK,CITY SQUARE RESIDENCES,RCR,30688.9222,32600.89985,1.3111053584462398,103.85747986080037,16750.612249186768,08,Freehold
614,LORONG 35 GEYLANG,BAODE BUILDING,RCR,34165.14862,33051.40326,1.3151790511489172,103.888715538714,11769.91150442478,14,Freehold
615,DERBYSHIRE ROAD,FYVE DERBYSHIRE,CCR,29380.3931,33172.04436,1.316270674011452,103.84572211229391,25026.617881592847,11,Freehold
616,DRAYCOTT PARK,THE DRAYCOTT,CCR,27769.26647,32663.20023,1.3116688974023725,103.83124532496728,18742.996113956302,10,Freehold
617,RACE COURSE ROAD,CITY LOFT,RCR,30599.88599,33038.30015,1.3150610596985193,103.8566798636328,15176.68823848133,08,Freehold
618,SOMME ROAD,LE SOMME,RCR,30802.89127,32610.50246,1.3111921909053712,103.85850392946105,15065.739215829795,08,Freehold
619,LORONG 13 GEYLANG,YUEN SING MANSION,RCR,32947.43549,32811.34331,1.3130082545432937,103.87777373820845,12837.853262110213,14,Freehold
620,ST. THOMAS WALK,8 SAINT THOMAS,CCR,28330.96609,30946.47959,1.2961434797928837,103.83629245403782,32024.421735890064,09,Freehold
621,SIXTH AVENUE,DYNASTY LODGE,CCR,23445.1993,34004.20839,1.3237961622272048,103.79239126135712,14803.84092973484,10,Freehold
622,STURDEE ROAD,KERRISDALE,RCR,30789.02729,32870.36572,1.3135423035632199,103.85837937819872,11869.947924367196,08,99 yrs lease commencing from 1998
623,SHANGHAI ROAD,REGENCY LODGE,CCR,27304.63666,30892.47009,1.2956550308186099,103.82707043730659,16312.957099397778,10,Freehold
624,HOLLAND ROAD,MOOI RESIDENCES,CCR,24109.02576,32763.6745,1.3125773059856582,103.79835625248639,26407.011717943744,10,Freehold
625,CAVENAGH ROAD,CAVENAGH COURT,CCR,29094.21731,32468.55845,1.3099086073291635,103.84315065266834,16558.519727741244,09,Freehold
626,MOUNT EMILY ROAD,PARC EMILY,CCR,29760.20046,31761.1177,1.3035107319910428,103.84913479433888,19027.228692284338,09,Freehold
627,BUCKLEY ROAD,BUCKLEY CLASSIQUE,CCR,28780.09384,33358.83783,1.3179599892588336,103.8403281232722,20789.426550256263,11,Freehold
628,ST. FRANCIS ROAD,ST FRANCIS COURT,RCR,31396.04462,34068.71216,1.324379662789858,103.86383386265395,8728.154425612052,12,99 yrs lease commencing from 1992
629,MOUNT SINAI RISE,BEAVERTON COURT,CCR,21630.81434,33151.02836,1.3160799826264378,103.7760882242661,14614.710236504785,10,Freehold
630,KILLINEY ROAD,CLAREMONT,CCR,28476.14614,30944.29445,1.2961237162833326,103.8375969601258,17905.29659012436,09,Freehold
631,BALMORAL ROAD,ONE BALMORAL,CCR,27605.44776,32907.54234,1.3138786395422408,103.82977333020588,24208.668664709206,10,Freehold
632,SHELFORD ROAD,WATTEN ESTATE CONDOMINIUM,CCR,25469.12681,34541.11641,1.328652003031647,103.8105772856381,12465.891764317292,11,Freehold
633,ST. MICHAEL'S ROAD,THE RICHMOND,RCR,31459.78751,34128.9344,1.3249242841841857,103.86440663345978,11276.001493192796,12,Freehold
634,MINBU ROAD,MANDALAY MANSION,CCR,29774.9548,34010.06757,1.3238494391891704,103.84926749774498,11417.525773195875,11,Freehold
635,JALAN KEMAMAN,NEEM TREE,RCR,30031.01664,34398.96446,1.327366468925817,103.85156837605199,18607.361664051874,12,Freehold
636,LORONG LIMAU,CRADELS,RCR,30291.64892,34100.96675,1.324671464768212,103.85391027749822,15735.072439569465,12,Freehold
637,LORONG MYDIN,SMAILING COURT,OCR,36671.51222,33826.5263,1.3221883784090798,103.91123668158747,9635.761589403974,14,Freehold
638,THOMSON ROAD,THOMSON 800,CCR,28603.46536,35917.85447,1.3411028334225765,103.83874107594586,14299.171741681552,11,Freehold
639,LORONG 1 TOA PAYOH,TRELLIS TOWERS,RCR,29152.34818,34746.43677,1.3305089313159628,103.84367307184002,14982.5214881367,12,Freehold
640,DRAYCOTT PARK,EDEN,CCR,27831.23399,32492.98726,1.310129551751596,103.83180213453075,54245.600210139215,10,Freehold
641,DRAYCOTT DRIVE,THE ARC AT DRAYCOTT,CCR,27730.43806,32391.78326,1.3092142977463435,103.83089643498899,23541.267546266794,10,Freehold
642,LADY HILL ROAD,THE LADYHILL,CCR,27078.68163,32527.05923,1.3104376732863112,103.82504008478826,23022.735691954982,10,Freehold
643,DALVEY ROAD,DALVEY HAUS,CCR,27095.32538,33171.16226,1.3162627141963044,103.8251896181344,33856.10056240193,10,Freehold
644,GILSTEAD ROAD,RESIDENTIAL APARTMENTS,CCR,28659.91893,33253.90279,1.3170109966453971,103.83924828769705,19821.428571428572,11,Freehold
645,JALAN TAMAN,THE ABERDEEN,RCR,31581.25514,34196.35715,1.3255340175668864,103.86549809329567,11526.63294323997,12,Freehold
646,RACE COURSE ROAD,RACE COURSE BUILDING,RCR,30682.01629,33117.48141,1.3157771399366274,103.85741785254822,9688.995215311004,08,Freehold
647,BEATTY ROAD,WU DE BUILDING,RCR,30742.84346,32922.88261,1.3140172518860969,103.85796439816515,10201.5065913371,08,Freehold
648,SURREY ROAD,SUITES @ SURREY,CCR,28949.97799,33136.76935,1.315951675597669,103.84185461285658,15863.572633730188,11,Freehold
649,LORONG 26 GEYLANG,SUNFLOWER MANSIONS,RCR,33757.48074,32708.88294,1.3120814986294453,103.88505237522513,9504.950495049505,14,Freehold
650,MOUNT SOPHIA,SOPHIA HILLS,CCR,29599.86877,31428.74031,1.3005048366887535,103.84769412298189,21708.5915734085,09,99 yrs lease commencing from 2013
651,BUKIT TIMAH ROAD,CROWN CENTRE,CCR,25533.40026,33919.07124,1.323026452333353,103.8111548681169,11945.363097698773,10,Freehold
652,KENT ROAD,KENT RESIDENCES,RCR,30086.65322,33142.67799,1.316005055095677,103.85206821604118,14458.636618141096,08,Freehold
653,TONG WATT ROAD,ROBERTSON EDGE,CCR,28803.52178,30609.09587,1.2930922914982386,103.8405385645627,19981.88626612225,09,999 yrs lease commencing from 1841
654,LEONIE HILL ROAD,LEONIE PARC VIEW,CCR,28105.711,31260.56773,1.2989839840012805,103.83426843976949,23170.371768022982,09,Freehold
655,GEYLANG EAST AVENUE 1,CENTRAL GROVE,RCR,33686.86931,33168.14896,1.3162349498515855,103.8844179813533,10674.051090805611,14,99 yrs lease commencing from 1997
656,DUCHESS AVENUE,DUCHESS RESIDENCES,CCR,24465.23879,34030.33756,1.3240326004044407,103.80155685704754,19049.644068025107,10,999 yrs lease commencing from 1875
657,SOMMERVILLE ROAD,THE ACACIAS,OCR,31903.40159,36285.87293,1.3444308144035664,103.86839302068421,11751.004430830622,13,Freehold
658,LINCOLN ROAD,ROSEVALE,CCR,29121.02067,33138.59941,1.3159682202540042,103.84339151807906,18489.21929936036,11,Freehold
659,LORONG 14 GEYLANG,WING FONG COURT,RCR,33063.34494,32670.51367,1.311734622528278,103.87881521881923,7948.136842539035,14,Freehold
660,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,CCR,28514.41447,32270.82419,1.3081203835021884,103.83794083955381,29069.513523756956,09,Freehold
661,WOODSVILLE CLOSE,18 WOODSVILLE,RCR,31880.64476,34643.79416,1.3295804421182995,103.86818832728805,15892.704029429075,13,Freehold
662,JERVOIS ROAD,MON JERVOIS,CCR,26732.68628,30708.38355,1.293990198879105,103.82193122195888,20869.56722297135,10,99 yrs lease commencing from 2012
663,ST. THOMAS WALK,SAM KIANG MANSIONS,CCR,28226.89017,31196.17568,1.2984016443180806,103.83535728826033,17773.4243697479,09,Freehold
664,CUSCADEN WALK,FOUR SEASONS PARK,CCR,27393.26398,31812.00884,1.303971017450713,103.82786677442567,28687.40544450888,10,Freehold
665,WILKIE ROAD,ESTILO,CCR,29559.96249,31663.75129,1.3026301952115231,103.84733555875488,17085.932806711597,09,Freehold
666,LORONG 15 GEYLANG,RESIDENTIAL APARTMENTS,RCR,32975.97459,32819.29253,1.3130801398611367,103.8780301773861,8269.23076923077,14,Freehold
667,MACKENZIE ROAD,MACKENZIE 88,CCR,29598.59615,32088.61834,1.3064725410445708,103.84768272169657,16734.08510323404,09,Freehold
668,FERNHILL ROAD,THE FERNHILL,CCR,27181.66899,32959.85047,1.3143516874213266,103.82596546492907,17868.244436594843,10,Freehold
669,BOON TECK ROAD,BOON TECK TOWER,RCR,29892.94975,34437.88981,1.3277185048894253,103.85032777186147,11482.89448051948,12,Freehold
670,STEVENS DRIVE,STEVENS LOFT,CCR,27240.1115,33355.81064,1.3179326128471263,103.82649059040597,16437.474503856567,10,Freehold
671,JALAN MUTIARA,THE MONTANA,CCR,27528.88983,30955.17083,1.2962220784652057,103.82908544859136,18600.21638989822,10,Freehold
672,LORONG 31 GEYLANG,CAMELLIA LODGE,RCR,33922.57506,33070.8946,1.315355371581415,103.88653589771228,8920.260123357468,14,Freehold
673,BRISTOL ROAD,BRISTOL LODGE,RCR,29801.7633,32885.1638,1.3136762057955078,103.84950832078344,11777.777777777777,08,Freehold
674,CAVENAGH ROAD,WATERSCAPE AT CAVENAGH,CCR,28867.26249,31824.89313,1.3040875323107615,103.8411113355859,19587.826841989172,09,Freehold
675,JALAN EUNOS,EUNOS MANSION,OCR,36065.47433,34620.30608,1.3293672020288612,103.90579132382312,8625.0,14,Freehold
676,LORONG 6 GEYLANG,CANBERLIN LODGE,RCR,32853.41947,32417.49097,1.309446408930615,103.8769288962361,8422.767393561786,14,Freehold
677,NEWTON ROAD,GLOUCESTER MANSIONS,CCR,28786.69856,32887.03333,1.3136931558271976,103.84038745809049,17988.349050633835,11,Freehold
678,SHELFORD ROAD,CONDOMINIUM DEVELOPMENT,CCR,25633.69162,34269.22484,1.3261931253437673,103.81205601229212,18160.266037331043,11,Freehold
679,TAMAN SERASI,BOTANIC GARDENS VIEW,CCR,26505.91421,32322.41173,1.3085868910512026,103.81989350043021,21068.43039514397,10,Freehold
680,LORONG 24 GEYLANG,EDENZ LOFT,RCR,33588.31222,32735.01375,1.3123178475208608,103.88353231798177,13718.737563249755,14,Freehold
681,KIM KEAT LANE,CALARASI,RCR,30342.05928,34001.62629,1.3237730610219138,103.85436323411102,11187.395499277098,12,Freehold
682,LORONG 16 GEYLANG,CRYSTAL LODGE,RCR,33158.59886,32633.39072,1.3113988799748921,103.87967111568537,7611.108417508418,14,Freehold
683,MANDALAY ROAD,MANDALE HEIGHTS,CCR,29825.08654,34063.67175,1.3243342134580665,103.84971796142513,14791.032759905744,11,Freehold
684,GILSTEAD ROAD,GILSTEAD COURT,CCR,28723.8055,33429.40182,1.3185981464280447,103.83982234525706,17808.374658002736,11,Freehold
685,CAVAN ROAD,CAVAN SUITES,RCR,31097.95138,32589.09479,1.3109985592757478,103.86115518666797,16945.890141247117,08,Freehold
686,LLOYD ROAD,LLOYD SIXTYFIVE,CCR,28625.64298,31071.37071,1.2972729466418322,103.83894025700515,31816.603645640076,09,Freehold
687,AH HOOD ROAD,CASA FORTUNA,RCR,29673.8051,34521.2956,1.3284728101329462,103.84835864146673,13259.64994909377,12,Freehold
688,BALMORAL PARK,THE SOLITAIRE,CCR,27303.75823,33007.84663,1.3147857507602179,103.82706249684479,18857.830035642968,10,Freehold
689,GUILLEMARD ROAD,CASSIA VIEW,RCR,33933.0736,32592.92257,1.3110327610878691,103.88663014079515,12084.09171212581,14,Freehold
690,HOLLAND HILL,HOLLAND HILL LODGE,CCR,24616.22951,32459.95187,1.3098306060217177,103.80291376155833,14111.330049261083,10,Freehold
691,WILKIE TERRACE,LIV ON WILKIE,CCR,29727.43306,31683.32405,1.3028071954871088,103.84884035980137,23537.836970685705,09,Freehold
692,RACE COURSE ROAD,RACE COURSE MANSION,RCR,30090.63634,32429.26934,1.309553239101672,103.85210395827852,9729.02097902098,08,Freehold
693,SCOTTS ROAD,THE SCOTTS TOWER,CCR,28242.73625,32477.57613,1.3099901784558348,103.83549968224105,28056.78568056736,09,103 yrs lease commencing from 2010
694,KENG CHIN ROAD,BELLERIVE,CCR,27691.55248,33251.21847,1.3169867260990533,103.8305470206722,18358.57545068496,10,Freehold
695,PATERSON ROAD,FRASER RESIDENCE ORCHARD SINGAPORE,CCR,27616.00919,31532.72536,1.3014452795897598,103.82986824697885,25581.39534883721,09,Freehold
696,EWE BOON ROAD,PALM SPRING,CCR,27746.2993,33281.25654,1.3172583802986624,103.83103894855346,17515.662780160696,10,Freehold
697,LORONG 36 GEYLANG,EVERGREEN VIEW,RCR,34146.4717,32868.68073,1.3135265776045613,103.88854768095895,9413.512758265975,14,Freehold
698,OXFORD ROAD,KENTISH LODGE,RCR,30168.59737,33119.49499,1.3157953905676656,103.85280452411287,10309.009738313927,08,99 yrs lease commencing from 1995
699,THOMSON LANE,SKY@ELEVEN,CCR,28933.78543,34873.59305,1.3316588951527966,103.8417091672058,17570.555728692263,11,Freehold
700,ONE TREE HILL,ONE TREE HILL MANSIONS,CCR,27112.97071,31437.82485,1.300587022470436,103.82534821995115,11048.73068432671,10,99 yrs lease commencing from 1973
